0,std_VPD,std_AVP
3462,2.3823597892743598,1.251955793873483
3463,2.099551618864794,0.9749607495238236
3464,0.760063010109307,1.154353460165621
3465,1.051773879373638,0.6176786025486007
3466,2.4981386683910114,1.1045934961268795
3467,3.6604961807681686,1.20043435768697
3468,5.201811364002422,1.2637265977393364
3469,2.7499473207043996,1.3501211955282593
3470,4.522434466948029,2.113070775391534
3471,2.8857825683909937,1.8094758824327035
3472,4.895314042775978,2.2304626197919273
3473,4.728665585827641,1.770749065521541
3474,5.3802587483771465,1.3822528525136133
3475,4.360375168507517,2.8469940600067836
3476,2.663923462455227,1.5345504610733212
3477,3.665356203055284,1.8054016754903124
3478,1.2737062460765305,1.7641171778988196
3479,3.2748046904866457,1.3844753851029563
3480,2.6659534743284534,1.3118534367665664
3481,0.5689727421277344,1.59400138813773
3482,2.118151838976855,1.1579085459147411
3483,3.119546303320867,1.012048633373517
3484,1.727396230937036,0.9832804235277075
3485,3.990679905849987,1.4206338551189568
3486,4.206592056916855,1.9152468415552875
3487,4.711156714994611,2.027735031147889
3488,6.286198864956783,2.2830006632931874
3489,3.812063042476198,1.8804227722673954
3490,2.7867824423827634,1.6703190925377664
3491,4.356042245595813,2.868239530455878
3492,2.6261473539430176,1.389368455486401
3493,3.1046199149558813,0.9334568447133282
3494,2.678500419544488,1.6841193356788964
3495,2.0686934672369635,1.4332495596344916
3496,2.1271705077245824,1.0910946986305219
3497,1.1075526056942322,1.4006240925247364
3498,2.898636354117312,1.4521018358917672
3499,3.0030183415355234,1.017373210821093
3500,4.061559868441011,1.7792516360282407
3501,4.314290251395368,1.4224103806534267
3502,3.1299475692687775,1.2462151996416322
3503,5.059440773881397,1.9014806056517242
3504,4.6914889359169765,2.4674494944385654
3505,2.109530101039413,1.4104867738874105
3506,4.008734044454846,2.1737514416410875
3507,6.557001436496943,1.9390203574537068
3508,4.115918381973332,1.7980673993468625
3509,3.4906510397414507,1.9185898880267056
3510,3.5117932764314146,1.761281737522755
3511,2.645819022795503,1.4019554392237104
3512,1.932974221380986,1.2893884330839651
3513,1.8619139725240388,0.7448598161961514
3514,0.6002102514102611,0.9883861026104545
3515,1.8734635044216077,0.9032247665977945
3516,4.525577306038656,1.1559482697741286
3517,2.886493187106291,2.0371150989300224
3518,3.4691634083241856,1.5358098618614933
3519,5.53757909613201,2.317451782065272
3520,6.200842677988158,1.4528298722864452
3521,3.807894278474872,1.8956131489915835
3522,4.5682194715360955,1.545350326197851
3523,6.286818881557363,2.055633376839757
3524,4.193510511162045,2.5499247393974622
3525,3.4152564642493863,2.0092403117071136
3526,2.947797112557719,1.396824920541258
3527,4.2351407664924405,1.7966096083988188
3528,1.6894766904532528,1.654677153450259
3529,2.292919228357175,1.62613062537772
3530,1.640709774120343,1.3785088819377163
3531,3.030017984937253,1.3464112507163102
3532,2.9501113815549824,1.2389705473572397
3533,2.5260101830255954,1.3752535047895622
3534,1.936184619319827,1.126971059813227
3535,5.701678397567526,1.5180997519223949
3536,2.7203251246883005,2.002390614283342
3537,4.3977516691849985,1.830770963613419
3538,6.676169738579571,1.9591683775919229
3539,6.049958150037474,1.8495134567578984
3540,3.595555139536956,1.5402289858982174
3541,3.4463960443223858,1.9711245143758798
3542,3.5246975985008557,2.120861774174299
3543,1.9447247715146008,2.257448443198701
3544,2.7922962286719293,1.2724038072218964
3545,1.2070165937605104,1.0489845691039301
3546,1.462156664401575,1.053126893601446
3547,2.429353758975434,1.468563530338832
3548,2.5750995426402787,1.563892358418175
3549,2.954024775349337,1.3815979865200039
3550,3.4593189824194734,1.363692850486225
3551,6.029882213411928,1.8263312781654517
3552,3.4031876122798463,1.3197854852770428
3553,3.781790056871421,1.5860280596925311
3554,5.041831944294496,1.6545495721282444
3555,3.216452052760671,1.5126166526188587
3556,2.653028959521876,1.5160226599830413
3557,2.207689978820594,1.5915579875787262
3558,2.7444590146764467,1.8736324732782264
3559,2.9231059926801346,1.3265496232725287
3560,2.7202845119432286,1.986855308273317
3561,2.3279911560184243,1.023967713479226
3562,1.8844701038097627,0.8492379123792289
3563,2.7918026051200076,1.9096697995580756
3564,2.041722294271942,1.4113122201204005
3565,3.3821241686801846,2.1006830272246826
3566,1.9312465731476047,2.160655114256791
3567,1.893065251878139,1.564094046124805
3568,2.5258181120489103,1.2964661448496293
3569,3.125908872790065,1.5451720917472844
3570,1.5205525040945915,1.5415625496732304
3571,1.0634322989945764,1.0314626406781826
3572,0.3337179220926691,0.8510970642789715
3573,0.8466282148682702,1.2742273510758702
3574,1.6853981675929333,1.999018617342411
3575,2.2574535056735447,1.385423741072223
3576,2.4925952184249125,1.5815881380120842
3577,3.553524984115419,1.9718883690797337
3578,2.9828003550590565,1.9487595632299957
3579,2.569510203812795,2.2674049046619396
3580,4.535800572019144,2.4971680735935466
3581,4.191101867214817,1.6704138823470054
3582,5.229359445853278,2.174747162861754
3583,5.531896976537601,2.055563568423278
3584,2.8196996589348347,1.7103128966573589
3585,2.9713339607781832,3.32963003928379
3586,1.81847268981723,1.4807753910559291
3587,1.872766229070802,1.0223704943022829
3588,4.2387438061446705,1.4719855726276294
3589,4.096568177889116,1.659627794985712
3590,3.991470371513068,1.9584851332670505
3591,4.369912476514798,3.1888663120695484
3592,4.027092158802193,2.2205447402153693
3593,2.68865991256464,2.5646472424458486
3594,6.825584893720749,3.22988540405492
3595,3.5303417401136694,2.3429388344346593
3596,4.025792843525304,2.585796167856243
3597,3.009412650179827,2.1690372590186593
3598,2.4368656339131447,2.3751170550713816
3599,2.6467218226045497,2.3742912674130854
3600,2.1462687581414395,2.528479264873382
3601,0.9910985627969304,1.2876754809761228
3602,0.47584653417003325,1.6376423354249214
3603,1.5772607907132987,1.6509393922471662
3604,0.8088355985908628,1.5916871200653053
3605,2.045618541185445,1.1368030468893533
3606,1.649643673309145,2.13939701316063
3607,2.385979038696678,1.1664034618249304
3608,1.6667590542674844,1.7573582089240658
3609,2.9535062267130296,1.6894369294097422
3610,3.678358472803384,1.506866428852212
3611,5.660375761409707,2.6198574116390385
3612,2.8105045285444987,2.4737431025999705
3613,5.543849898179847,3.629501410004615
3614,4.982220260388403,3.111634393485616
3615,3.550254230436607,3.108188220236144
3616,3.9195319837335703,2.7032986002728294
3617,2.2735078756155898,2.2929873763988082
3618,3.5032430100878744,2.947321468098258
3619,0.34283784768764775,1.9638399928250747
3620,1.8815341497415679,2.564121326608453
3621,1.97771805652215,2.6676401938183054
3622,2.799596082497788,1.797396742802775
3623,0.8099953962382029,1.326015307751005
3624,1.4500704710818004,1.0719214778661248
3625,1.866008887807076,1.1068138246733614
3626,0.758043152507089,0.860571614087872
3627,1.9379350062795564,1.4738473685324047
3628,2.9529672854820226,1.8155489683621777
3629,4.235245033442259,2.326394195770862
3630,4.255076155924262,2.483868344730915
3631,5.267030491342194,3.1702532453448047
3632,4.972136092379214,2.317005914733086
3633,3.8925464552935574,3.178199320726734
3634,2.664761903358826,3.458104713216806
3635,5.018936254231888,4.185191276113184
3636,3.8348914700142682,3.073740817900207
3637,2.5625540422109236,6.669800728467529
3638,2.30272544785359,5.103274315598114
3639,0.1307946067950306,3.1694900643100925
3640,0.7693056261847774,3.062894162575781
3641,0.002092346705891335,5.076464138938755
3642,0.9579942553719293,2.3386769748818486
3643,0.3299151175877657,3.2128850296466265
3644,1.8213248428574942,2.3719450539993745
3645,0.3528906914634159,2.044897642648046
3646,1.2522308455534688,2.024965196696421
3647,2.154681955025587,2.3092617399039805
3648,3.195074594022353,2.3281607895393406
3649,2.2385044207231806,1.9617547273159068
3650,3.0160315227620496,2.0672145230898886
3651,0.39377341981840064,2.116684189674822
3652,3.728273276778496,2.074095977004244
3653,4.142847701307959,3.803090175075238
3654,4.159398815563805,4.946832113166914
3655,5.606148869761714,3.8051569299698897
3656,3.3791617054557244,3.6310068231968713
3657,0.4240682545166659,3.706580408383711
3658,2.5683559768977426,5.335204528937874
3659,1.1874506340583668,2.761658575715076
3660,0.8032325773173602,3.3209808541815953
3661,3.220643308126003,2.915405525391832
3662,3.0920494469809943,1.5674798131176901
3663,1.3205261119916465,2.4473227704564193
3664,0.5804379555533163,1.1180480542785272
3665,0.7921573105017742,2.20090086177901
3666,1.2158065157517548,1.8123222416859748
3667,1.6337139793552187,2.0168421351937664
3668,3.676442286276028,2.140731847559558
3669,3.1686448618169227,2.0059756079765445
3670,4.785180355302802,2.4606654969985255
3671,4.919943324881332,3.251220337514592
3672,2.3745352203111394,1.5483175757667196
3673,3.3406101507168033,2.4963046698886804
3674,6.269201720032288,2.762102011855153
3675,3.0591445425615227,2.825879192466097
3676,2.579731554371603,2.2209577085117354
3677,2.176775999678832,2.7349709233910398
3678,2.781051504165186,1.9511052262799713
3679,4.003881436189355,1.351068966986007
3680,2.4271553482306083,1.3142000806840737
3681,2.055189102916827,1.185965397837423
3682,0.9262502300028038,1.3287620821168666
3683,3.2495332358404037,1.1270686217231647
3684,2.681786758399433,1.439094952447096
3685,1.968920776327697,0.9561442142151712
3686,5.688457840276269,1.656888479432691
3687,4.202327107933996,3.085802711976185
3688,3.7752166703378007,2.2971483051139394
3689,4.083919506539944,2.956936030797971
3690,4.389472468539468,2.613422057652877
3691,3.607520591395668,2.1792719356451875
3692,4.857973320308926,2.2361063440117754
3693,5.3002553622267,2.3455238650082
3694,3.290385842894649,3.25891830464844
3695,3.647323408126882,2.6891582174372006
3696,2.915454538362829,1.7148726797536262
3697,3.6853345562362296,2.4615713647467263
3698,2.724345124114239,2.357080554095134
3699,1.8894250702797861,1.349460466748322
3700,1.6002344287742765,1.7454047357642373
3701,1.1641358032711322,1.3906049505803468
3702,2.6673710070110626,1.861291389769643
3703,1.1109757983570605,0.8816939092767329
3704,3.764181891997472,2.038992430840245
3705,3.045033295008173,2.1821429699942474
3706,3.0748079921372002,1.8359233470886753
3707,1.89799192740105,1.3504426839118289
3708,6.002089835630806,2.5118260072587493
3709,7.471132688135892,2.672576948632824
3710,3.953999418439341,2.492995179550816
3711,6.893326708094946,2.0459923815313905
3712,5.105679088027069,2.9531181153798283
3713,3.789411803246172,1.8949010318441877
3714,7.420592554132348,2.924474580219539
3715,1.7016314755289415,2.6027715194162617
3716,0.2828850904629209,2.9354185342403594
3717,1.0653432485132563,2.2356664447337318
3718,0.11420025518845403,1.3114262166101713
3719,2.0334710294901788,1.0385632572985997
3720,2.736205456867477,1.4512339869297373
3721,1.7039639449508652,1.4468943374354746
3722,3.469504590795871,1.4704321179676751
3723,3.1311062658816566,2.029561323729345
3724,2.0576296831641487,2.616309318064774
3725,2.1590189328072813,1.9383898781875264
3726,4.505989737195485,2.197060208280049
3727,5.579231043187214,3.363456183320248
3728,3.271208867717352,2.4022268049833535
3729,3.1832127859616732,2.8463766872796747
3730,4.93409142129256,2.655851788707902
3731,2.6923686839684664,2.8420568810762514
3732,2.0292538887920037,1.5009456569216006
3733,2.5628837841466137,1.9772647791136135
3734,2.4991308236827408,2.2710149913406736
3735,3.410918105168082,1.7675938202876968
3736,2.8140719452738026,2.5865943707035015
3737,2.696681201100427,1.4898686865644777
3738,2.479980292950732,1.02144226215488
3739,1.622676365687384,1.3284847385059806
3740,3.0618392259734795,1.4870850963852296
3741,1.791086904613102,1.9154200244803754
3742,1.0483944441410502,2.12926879577556
3743,0.640585491613705,1.144362003248211
3744,0.9226959556245214,0.9687706315666403
3745,3.184657471376205,2.224521438693099
3746,3.267893790042191,1.7298373881528375
3747,2.30647397858482,1.5376460825886784
3748,5.477141772802216,1.5932230126178097
3749,3.437606104758625,2.016320772308953
3750,5.98774754507979,2.551552043214924
3751,6.040740321136118,2.6936154735884936
3752,5.829500900746587,2.054532942922366
3753,5.671535419106827,2.6086237208564476
3754,3.8594286888303384,2.1222140156412035
3755,3.747147691252115,2.0406314437144104
3756,3.511426462574145,2.7985068469930714
3757,2.4481592866523503,1.548597465565919
3758,2.253181020648359,1.6362253517799685
3759,2.256915816705618,0.9607995496927133
3760,1.1971673256289728,1.7062090406260417
3761,0.270485236123732,0.958613929236664
3762,1.0500948409003508,1.2584229099109803
3763,2.6269345142883145,1.2831133480854064
3764,2.120081396195683,1.4376898680664472
3765,4.515004452724518,1.9395454057221508
3766,3.5515759750062976,2.0532902153468235
3767,2.465884002563375,2.2947895905442937
3768,5.321187877476202,2.611079870843749
3769,4.318108492657203,1.6853610419241027
3770,6.440005051540839,2.3999161130090285
3771,7.953785721014614,2.0868753925828445
3772,3.196650679155829,1.3806852948256283
3773,3.233517388189249,1.5754935758562074
3774,3.436090372243858,2.76472462007871
3775,2.5692294584390107,1.4659642385034806
3776,1.884796368694588,1.8120175371889373
3777,2.2824127661209253,1.3028891703429646
3778,1.5488273925146168,2.0714899341699207
3779,0.9883144187253451,1.1761378901080821
3780,2.085588503363656,1.0928805569370246
3781,1.9740414705289793,0.9364579105720454
3782,4.683741692635636,0.9258711060318645
3783,4.468823737040778,1.7926918698756256
3784,3.8937876238238207,1.7915048461618446
3785,4.077887341480715,1.659304949506988
3786,4.33549771840627,2.651844775932956
3787,4.202207115011321,1.817125835845666
3788,2.113530660672352,2.3342001305373676
3789,2.953843138246925,1.9675870415310197
3790,2.07016227163668,2.5294997597647
3791,1.5467426811321277,2.1598696539208038
3792,0.9782517519079803,0.9781818539218362
3793,1.0697761443997,1.393898954800093
3794,0.9706691843280904,1.3338362801410961
3795,1.5663851544352392,1.5895434222110083
3796,2.1289562258491643,1.1107692533959117
3797,2.4837380513468674,1.4422263945483724
3798,3.5974996694300483,1.05742053181193
3799,4.7387168749481345,1.5148380397169252
3800,5.150270804856779,1.8183986699919206
3801,4.4718454661867355,2.1601396704080678
3802,4.92067407180827,2.4678395208322383
3803,4.184639505027298,1.8708460203804635
3804,4.515371605061111,2.282143204148169
3805,3.5926467317893542,1.8661717102111557
3806,3.3270371035597934,1.7507315367294387
3807,2.7824400741022783,2.8220478815088925
3808,1.5384586787479784,0.9449282515306618
3809,1.8162284923063596,2.1255299011009163
3810,1.3822810897519875,1.7707605241344542
3811,1.1781166908530707,0.901688868625641
3812,0.42000004839639005,1.4441856519233374
3813,3.959201766244227,2.701786933383007
3814,3.6315837615339226,2.8536855393893936
3815,5.1365496767175305,1.721142623727127
3816,5.734336875637614,2.972017318426746
3817,4.1332399215532245,2.5173822481403825
3818,2.7758072917039978,1.7259035907036384
3819,2.6912029665360815,3.1996581176863366
3820,1.7196138178090135,1.7420164546398598
3821,1.3294238642032095,1.1847761020834326
3822,1.5671635427848283,1.5439216679665324
3823,0.37425157624253275,1.7707527015590674
3824,5.925379786886051,2.1922431409133685
3825,4.995861526794501,2.1000978547968727
3826,5.8708857788216715,2.599917381265781
3827,5.7456803983351605,2.5138875015968267
3828,4.380490443461829,1.884060060821087
3829,3.879834895201837,2.641751612869405
3830,2.7597060928082255,2.1764544803544195
3831,2.865751042014484,1.509287748467791
3832,2.8219206917461874,2.0690590813553986
3833,1.1729886828065665,1.0287423978742471
3834,1.6982928703797608,1.803091025838177
3835,1.626821593143578,1.718300591245287
3836,0.9157217590502429,1.8424093868613445
3837,2.600824192795683,1.2661963875854028
3838,3.9401908908093004,1.5316941290533483
3839,4.236340547495244,1.2976931783713026
3840,4.592840301561357,1.7370783380609292
3841,4.556814689445121,1.8462711786636214
3842,5.050700549753976,2.301127470332158
3843,3.7858205660253406,2.0695604924803166
3844,5.92596017554963,2.9565166809545698
3845,4.562207801089528,2.582545267862508
3846,3.746354892838046,2.673263501634282
3847,5.205627528694121,2.9478354277429317
3848,6.641879255293355,3.048245248112894
3849,3.5346569376016923,2.605742480297752
3850,3.353428603958065,1.5954571146780163
3851,1.4663705711243724,2.0729834963652065
3852,2.0428906827197606,1.3736706770864033
3853,2.4057824942553165,1.5285558453382673
3854,0.7444221623790873,1.3324309911152081
3855,3.083133030653212,1.2708437524372869
3856,3.129953682142566,1.1887857361651921
3857,1.9513947399473812,1.483447398116894
3858,5.682846200905205,1.3800423501218422
3859,4.393833526090217,2.706415367658428
3860,4.323821680623682,2.3537258401551373
3861,4.333356598654014,1.7750704597793874
3862,4.743690326063772,2.7749413591422076
3863,3.3254332593791256,2.289292316909865
3864,5.463257180253747,2.164479013374281
3865,5.836713606055727,2.8099238251507095
3866,4.1295286986524475,2.4624258461267754
3867,2.3535360302483332,2.095377584934515
3868,1.9707591138679137,1.744764361604074
3869,2.957338255368286,2.212026270232009
3870,0.9880086098699158,1.0788325458008334
3871,0.9846249813464102,0.8769428950645431
3872,1.1780734248172688,1.4828867729003476
3873,4.771831123766648,1.4754584086062563
3874,3.0089818270216084,1.6800603576450461
3875,2.7119703300910887,1.3609840864940908
3876,4.286735879105749,1.7501258551980783
3877,6.917664469953571,2.606560587342796
3878,3.8269144606308325,2.2767918055050846
3879,2.9073413358849387,1.0316252369645165
3880,3.891077192269741,1.9095590523831438
3881,2.9506322989338662,1.8082316521738369
3882,3.543775148829428,1.4959665726615918
3883,5.085055079601879,1.7642374503571276
3884,3.7387953900057656,1.3073915823643072
3885,6.664406708304647,2.5894134990593494
3886,4.923207291687349,2.40789936407277
3887,6.940092471761253,1.920657420241974
3888,4.108906837777318,1.655174315267288
3889,2.8663742599779063,2.561258541767253
3890,2.703814962396225,2.2418879615538247
3891,3.1259160884996593,1.830042081314451
3892,2.3060547501306043,2.389449552444925
3893,2.3358160846323517,0.9771059719405303
3894,1.8164962459772123,1.864937782277609
3895,1.5511614797917674,0.9669215861786724
3896,1.6609524439498218,0.8328480526116314
3897,1.1765498719430216,1.4065791335890196
3898,2.9549935659776203,1.0021287286771454
3899,2.577067869883844,2.433889757922582
3900,3.467777926455861,1.43629266324412
3901,3.350719990438023,1.9375894848262558
3902,5.485738238411813,1.4014832422796148
3903,5.433064592400499,2.2163785591044887
3904,7.495204089004738,3.9477789690854164
3905,5.629716326383403,2.194051598320146
3906,5.641486944880518,2.045190260078784
3907,4.259467125640669,1.7057633444722784
3908,6.078523057221548,1.8714038324222384
3909,3.547129497982987,1.747257388012287
3910,3.2450478533489595,3.0559538634529817
3911,2.347152492519485,1.7414241014115799
3912,2.562618004735102,2.2454316176656026
3913,1.6125480398474867,2.0451786447929092
3914,0.4717633630432492,1.0460567110774803
3915,0.31017088502104395,1.5515990949043932
3916,0.40829817081218994,2.0116109556093633
3917,0.9532359490574321,2.3256229052340722
3918,0.6577118515770117,1.4113872593923682
3919,3.6036579149977066,1.1131911600203503
3920,3.2491510274860387,2.40205023409099
3921,4.771147000886908,1.6912456416879047
3922,4.912934508066217,2.4213182195567042
3923,3.8378861394570745,2.6858511631068116
3924,6.693644726924023,2.01743965726815
3925,9.612373779152419,3.043019728439388
3926,8.234624394182402,2.0190121365110834
3927,9.78673855291996,2.8514059678369845
3928,11.440429875275814,2.837352626075002
3929,12.26687436471197,2.4345763898624835
3930,7.361785810653855,2.855951130604776
3931,5.823096050711852,1.793727898907223
3932,2.7352619093849313,2.7551739644775357
3933,1.7081426543178413,2.242099960845078
3934,0.9165725351123184,1.5223837216721576
3935,0.8395464844121567,1.1923804029899547
3936,0.0028518996132965457,1.1888270487441093
3937,0.7537434583881214,1.6528752767448818
3938,0.7705742526570848,1.9693765175462192
3939,1.0939343677405866,1.1177133116943174
3940,1.2235906952822926,0.9785483570612995
3941,1.1244484456965207,1.4613633099682752
3942,3.07163346957824,2.0719767019305557
3943,3.4759610093803754,1.6641855553334537
3944,2.7603209377600875,1.2782845511704852
3945,4.149598291365667,1.8675813071879839
3946,5.168553989767057,1.1980342612645636
3947,5.200888515288024,2.825818430376438
3948,6.077793033941186,2.323962557613421
3949,5.374828105548141,2.8677313361415013
3950,5.150854657592918,3.015275916546307
3951,7.69312919953317,3.3908884464373057
3952,5.768042739863228,2.330236861566646
3953,4.490773807752923,2.4231966486371457
3954,5.871808460179724,2.5192290767635463
3955,2.8293899828899125,2.167485497017713
3956,2.4863094364330416,2.3920407030961353
3957,1.2651742218988382,1.9057895352988552
3958,0.8496051912603815,2.723270960257093
3959,0.6824259006362391,1.4093186536903823
3960,0.16902155599815755,1.0329546217652883
3961,0.5251877540795368,1.3072121850422753
3962,0.9318731233172433,1.2739492180163328
3963,0.7063971107997392,1.7078953578456404
3964,0.8941507033368467,1.6271350981964838
3965,0.6205421235350621,0.9037664827290247
3966,1.4999524489833116,1.5795866786166797
3967,3.5720186923979926,1.925316108184744
3968,3.6161329085405196,1.697268200763037
3969,2.940869822386265,2.16306464313337
3970,5.0339827384595965,2.898217304541872
3971,6.747458912366355,3.1088706102410595
3972,4.73812795297525,3.307161520275803
3973,8.802037891320788,2.5430366700406863
3974,5.435220718114574,2.486084823101597
3975,8.5067793956278,3.3694408238065465
3976,5.331783036484092,3.3145873501582046
3977,3.3806700549357824,1.7131383706559475
3978,5.561624690264766,2.3455325959362265
3979,3.0891008762661136,2.861793202548134
3980,1.6176651417807024,1.899756425405552
3981,1.6173678791131474,2.157308426754649
3982,1.3945738409135662,2.4269684885039178
3983,0.8684300473927109,2.0259747211655132
3984,0.233670664389476,1.3278929206278618
3985,0.40713799458635946,0.7388401088027743
3986,0.4006058363292609,1.555692950791377
3987,0.7094010017532961,1.4858010497414886
3988,1.2394624917724628,2.323923371478445
3989,3.3344926540629833,2.182484912946548
3990,4.1880503839653285,1.9122730988437684
3991,4.255058952783929,3.0711837552437284
3992,3.9038836412776248,2.8685189103043776
3993,3.7984011123344064,2.991172187881359
3994,7.875398372756893,4.101074260844963
3995,5.983102103688499,2.613590245736253
3996,9.337526873856497,3.194120539647346
3997,8.318015690503495,2.882507645054187
3998,4.032486036518229,2.105289252344804
3999,3.8116284372422435,3.606161876642422
4000,3.331129387086428,2.7097942614336743
4001,1.639319372737763,3.2582856280485277
4002,1.6171619387256446,2.2261400567655367
4003,2.1653067451985804,4.010697635727672
4004,0.9761322874440039,2.0186534036429573
4005,0.2573252847882579,1.9507094015514694
4006,0.4278830955852946,1.457254256615725
4007,0.5942030506289403,1.6418537740204984
4008,1.3470441615124196,1.3469667948234496
4009,1.0424095345501703,1.7172839624637675
4010,1.1964868324628721,1.143878776351177
4011,2.005395569206474,1.1104118325000074
4012,2.595228064370018,1.3763278854881453
4013,2.528046985954279,0.9522152598805953
4014,5.554662356383803,1.2508782139017145
4015,5.933483398695553,1.776843444854318
4016,4.4837536284912,1.5806856499905606
4017,5.125994569889651,3.021736851186031
4018,5.171741053356966,1.9362806088005373
4019,4.969490781853207,2.7122554501031453
4020,7.219423456936784,2.5434955516333213
4021,5.359280010293037,2.952639747128622
4022,4.777724462318805,2.538131658042057
4023,4.667948529845734,2.2120291791638564
4024,3.540589655883953,2.117652145412431
4025,3.3797684964478565,2.1861044720459826
4026,2.3956581630129152,2.833629022754615
4027,1.4166503899127183,1.6402893362798636
4028,1.2760042050094407,1.4538831556583744
4029,0.7480930394936259,1.743607858548558
4030,0.6981878998599178,1.5758952439015261
4031,0.47189398366686947,0.8593255379002512
4032,0.9206714194372425,0.8908409116433729
4033,1.225306460651931,1.291054269764256
4034,1.4022179653288107,1.0576738657829048
4035,1.6929599465540899,2.166162396441681
4036,1.9511467702511955,1.4763650232856305
4037,2.352156854619317,1.6650975722808081
4038,3.228169795017845,1.645378213879272
4039,4.7467800564724225,2.121117127940484
4040,3.624653027719553,1.8174075992208065
4041,6.922745107178005,3.3652805500272875
4042,5.162367285546205,2.715289980351641
4043,5.908284029315344,2.053133414389339
4044,4.26058745688618,1.9368281086276955
4045,4.708201589519735,1.838519451974342
4046,2.132526291093468,2.777359539524169
4047,2.1808659162408115,2.362655453581378
4048,2.2287296645641734,2.645030163256507
4049,0.7551815316731151,1.733545638647806
4050,1.713567069486956,1.230384670959936
4051,4.897222036191266,1.0786103379193341
4052,4.058400507063469,1.791253616171865
4053,4.14001602944628,2.5171728741556545
4054,5.843415020292073,3.3088602410311543
4055,5.7847620729744795,2.9743480734003462
4056,6.277244855206344,3.334593368638108
4057,7.1991823746356,2.248031938967837
4058,6.545698856696795,1.8251627163499797
4059,7.833163223974336,3.558504121131383
4060,5.07484056276629,2.8479627372121152
4061,3.8219037010732984,1.8963195733069946
4062,3.1906582166370834,3.461240477196838
4063,1.6255672733472057,2.020347404110815
4064,1.1192745759515526,1.4579422402165396
4065,1.004689734487656,1.781915048402777
4066,0.799130539839932,1.4486583350044526
4067,0.5825414879502199,1.6230005721361693
4068,0.5491452307803572,1.7574029470287402
4069,0.45100558275600466,0.8631835235256963
4070,0.5883187739368764,1.24321706072203
4071,1.1921772745026906,1.9157357865145037
4072,1.50912365620591,1.6276092543923342
4073,3.4568594022593415,1.9617997344705176
4074,2.9997555682285917,1.455291212858737
4075,5.021320772618082,1.3326336051621093
4076,3.9489515219933544,1.7744854461150272
4077,5.541743774144009,1.9718107615067197
4078,5.898085610653673,2.7748663384668935
4079,5.612578491074338,2.249610959948477
4080,8.715539272933926,3.106538369147887
4081,8.2182070075071,3.151952492073912
4082,6.4682855448075784,2.441207050223329
4083,5.3045429408818014,3.228749854012806
4084,4.167731791121103,2.557008946795011
4085,4.37576822125618,1.906306585855185
4086,2.985758304786033,2.324094193330154
4087,1.235344926184305,1.4823599919151595
4088,1.9322024569658482,2.0623191130677583
4089,1.21789969184503,2.125283168296727
4090,0.5998162731805007,1.5183450219174588
4091,0.48035717565346586,1.4248986628672273
4092,0.27197564186262985,1.9057670836966911
4093,0.618881610231423,2.249243796053239
4094,1.1943791485374458,1.0792750827764377
4095,1.7966683724975583,1.0274513483215792
4096,1.6696112107031023,1.4036882550027854
4097,3.2374028176164305,1.6886682747724204
4098,4.5648568861433425,2.0308258325472264
4099,5.634822320277166,1.7935204430727023
4100,5.37041993673159,2.1888804137703675
4101,5.996312414629566,2.2280189836170003
4102,6.434592399225196,2.919603316361975
4103,4.866983567953874,2.7296843167048985
4104,7.552417695676606,3.9380208583011838
4105,6.838842916004428,3.235840823926331
4106,6.094960116357799,3.4645454324182654
4107,7.715275329532066,3.8857888275022137
4108,8.195738900376599,3.9523635086781685
4109,5.22308595590481,3.1566168436113817
4110,4.363563003461445,2.586739238759296
4111,1.54555153196367,2.699492658554303
4112,0.9873545125588343,2.1063893084822154
4113,0.725960018379186,2.1468056521921537
4114,0.21537013214335093,1.6472699542223133
4115,0.7638051545508459,1.6494774421280296
4116,0.44295268237075214,1.32444261637057
4117,0.6793167854415485,1.3774274080157738
4118,0.605202675622181,1.7328470060871546
4119,0.49738661639899345,1.5817002519688022
4120,2.290285071745258,1.828953793130683
4121,3.495361024271752,1.519572468507869
4122,4.6704515878772215,1.527837555006268
4123,2.283275664991801,1.8129666220640848
4124,4.846710377304772,2.1749204509132265
4125,4.720723358674579,3.292898721640746
4126,5.497780327177056,2.9507857323646554
4127,4.9222551414503775,2.4917463278239858
4128,7.05415884333698,3.6081699013438584
4129,5.6047838072427885,3.081343069519557
4130,8.212408736498821,2.7515163021632634
4131,7.52586657641774,2.4667162850077
4132,8.149824811303034,3.5606288410544082
4133,4.522476668725306,3.0692212965485983
4134,3.124336399341158,2.8847618829167425
4135,2.089451799033926,2.3166037966332995
4136,1.7373217069993432,2.9156982409963925
4137,1.4025193465086656,1.8607018292806248
4138,0.17390683169763949,1.470217816131644
4139,0.3703936677857796,1.175493464504107
4140,0.3842881152027878,1.4961344948717017
4141,0.4380888687748691,1.0747409691801368
4142,0.3208313367422242,0.9306935893889227
4143,0.809072782485718,1.9668396654850073
4144,0.5386409645883229,1.151535085422085
4145,1.1971926396829997,1.6899418083271616
4146,1.507553699470833,1.3584155310696013
4147,1.2288065477858041,1.8953988266140616
4148,5.214286006515841,2.1943721189495893
4149,2.7753949891008087,2.243606654462013
4150,3.269864835166802,2.0056117112447214
4151,5.181434398018592,2.394763796523835
4152,6.8115456365358895,4.139177031147144
4153,5.3070456618991555,3.0567140543538462
4154,9.40877905946871,3.0814852164568887
4155,9.431546576386932,2.9774849968656536
